Dummy Policy No,ASSURED_AGE,NOMINEE_RELATION,OCCUPATION,POLICY SUMASSURED,Premium,PREMIUMPAYMENTMODE,Annual Income,HOLDERMARITALSTATUS,INDIV_REQUIREMENTFLAG,Policy Term,Policy Payment Term,CORRESPONDENCECITY,CORRESPONDENCESTATE,CORRESPONDENCEPOSTCODE,Product Type,CHANNEL,Bank code,POLICYRISKCOMMENCEMENTDATE,Date of Death,INTIMATIONDATE,STATUS,SUB_STATUS,Fraud Category
1167.6343198005566,46.53682149532954,Spouse,Agriculturist,226715.0037,29546.13216,Yearly,1406998.278,Married,Non Medical,14.460025492911758,9.9450825437315,Jyotiba Phule Nagar,Uttar Pradesh,244241,Traditional,Retail Agency,,12/28/2023 0:00,-,-,Cancellation,Other Reason,Claims Fraud
1043.105853,47.09405195,Wife,Self-Employed,161106.2639,44564.17033,Yearly,354573.714,Married,Non Medical,9.567225151,10.05747357,BULAND SHAHAR,Uttar Pradesh,202398,Traditional,Retail Agency,,3/30/2023 0:00,-,-,Cancellation,Other Reason,Impersonation
1302.311454,20.52860424,Son,Business,240884.8715,14226.43024,Yearly,471744.6626,Single,Non Medical,10.09484799,10.00897806,Guna,Madhya Pradesh,473001,Variable,Bancassurance,7.005632944,3/20/2013 0:00,-,-,Maturity,Disinvested Unpaid,Misselling 
1231.970893,48.80786896,Wife,Retired,-86790.44097,2012927.565,Single,-525946.657,Married,Non Medical,72.67140876,9.989602985,LUCKNOW,Uttar Pradesh,226002,Pension,Bancassurance,0.932587623,10/12/2022 0:00,-,-,Cancellation,Other Reason,Misselling 
983.1057192,53.01357568,Son,Family Pension,1325.800807,177229.4511,Yearly,1626761.726,widowed,Non Medical,10.58788169,9.94458543,Jaipur,Rajasthan,302015,ULIP,Retail Agency,,10/28/2020 0:00,-,-,Inforce,-,Misappropriating Funds
1022.924562,46.80327599,Wife,Self-Employed,55909.99922,32250.81734,Yearly,464252.823,Married,Non Medical,10.06074505,10.01246056,BULAND SHAHAR,Uttar Pradesh,202398,Traditional,Retail Agency,,3/30/2023 0:00,-,-,Cancellation,Other Reason,Impersonation
1084.084652,42.24672084,Father,Profession,983571.3397,100838.6864,Yearly,2500964.081,Married,Non Medical,12.52269538,10.06799129,PARGANAS  NORTH,West Bengal,743165,ULIP,Retail Agency,,9/26/2022 0:00,-,-,Cancellation,Other Reason,Misselling 
995.8075175,61.65181985,Spouse,Retired,-84376.76295,237576.954,Yearly,-1074910.458,Married,Non Medical,15.30186559,10.00812552,BHIWANI,Haryana,127029,ULIP,Retail Agency,,8/25/2021 0:00,-,-,Inforce,-,Logging in business not sourced by oneself
1295.207784,46.06232106,Husband,Service,1287608.661,181732.6158,Yearly,5283645.162,Married,Non Medical,7.772688136,9.994613173,GURGAON,Haryana,122001,Traditional,Institutional Alliance,,3/12/2015 0:00,-,-,Maturity,Unpaid,Signature Forgery
939.2624566,46.49356664,Husband,Service,-34484.44773,83671.14601,Yearly,372336.5202,Married,Non Medical,10.14802976,10.0307526,Thane,Maharashtra,401304,ULIP,Retail Agency,,3/3/2021 0:00,-,-,Inforce,-,Misappropriating Funds
1169.0,37.0,Wife,Business,840000,104500,Yearly,480000,Married,Non Medical,15.0,10.0,NORTH TRIPURA,Tripura,799250,Traditional,Institutional Alliance,,1/28/2022 0:00,-,-,Cancellation,Other Reason,Unauthorized activity
510.8843403150192,50.598196116692485,Wife,Construction Labour,1131023.689,50359.99319,Yearly,3378474.097,Married,Non Medical,12.224467911005885,10.043297724887086,Khammam,Telangana,507117,ULIP,Bancassurance,0.9708421718341128,9/26/2023 0:00,-,-,Cancellation,Other Reason,Misrepresentation
1203.905725,47.44614138,Wife,Self-Employed,861293.399,32601.75444,Yearly,852785.0759,Married,Medical,23.03797854,9.98597188,AJMER,Rajasthan,305623,Traditional,Retail Agency,,11/5/2022 0:00,-,-,Lapse, ,Claims Fraud
1022.8708021535014,62.09435769892289,Spouse,Retired,209.6107715,197776.9865,Yearly,-836912.8808,Married,Non Medical,15.3753370367121,9.521648203426873,BHIWANI,Haryana,127029,ULIP,Retail Agency,,8/25/2021 0:00,-,-,Inforce,-,Logging in business not sourced by oneself
1208.019372,41.23936236,Wife,Business,1685323.043,208244.763,Half yearly,240828.5444,Married,Medical,36.66704638,10.00402592,BHAVNAGAR,Gujarat,364002,Traditional,Retail Agency,,1/12/2023 0:00,-,-,Cancellation,Other Reason,Impersonation
1182.018775,76.78352093,Wife,Retired,103198.005,218092.4491,Single,2058818.275,Married,Non Medical,43.92793866,10.00096611,Anantapur,Andhra Pradesh,515201,Pension,Mail and Others,,9/29/2023 0:00,-,-,Inforce,-,Signature Forgery
1047.032893,44.79529925,Spouse,Business,165734.8071,-4892.42868,Yearly,1453964.527,Married,Non Medical,15.43689537,10.01695787,Murshidabad,West Bengal,742202,Traditional,Retail Agency,,2/10/2022 0:00,-,-,Cancellation,Other Reason,Claims Fraud
1197.3394195193516,67.58136863443313,Husband,Retired,71636.67678,561445.76,Single,1721013.671,Married,Non Medical,52.918679883247684,10.277779090185362,NEW DELHI,Delhi,110085,Pension,Mail and Others,,4/17/2023 0:00,-,-,Cancellation,Other Reason,Signature Forgery
1290.4579994246258,42.05669738938855,Daughter,Self-Employed,0 ," 200,000 ",Yearly," 600,000 ",widowed,Non Medical,10.2043717032146,10.040720766235282,Singhbhum,Jharkhand,832301,Pension,Bancassurance,0.9675233662511782,-,-,-,Cancellation,Other Reason,Document Tampering
1116.39246,40.22832667,Wife,Service,506293.5971,28207.40933,Yearly,125999.0658,Married,Non Medical,6.313891265,9.980098743,Kanpur,Uttar Pradesh,209306,Variable,Bancassurance,0.950898471,6/25/2019 0:00,-,-,Terminated,Refunded,Misappropriating Funds
1023.287747,42.0801662,Mother,Business,335333.5449,-5443.652824,Yearly,4055679.698,Single,Non Medical,10.40667164,10.00066942,Jaipur,Rajasthan,302020,Traditional,Retail Agency,,-,-,-,Cancellation,-,Misappropriating Funds
947.9386323,63.11576167,Spouse,Retired,-81960.91253,207013.1654,Yearly,-147376.0173,Married,Non Medical,15.0225687,9.897641651,BHIWANI,Haryana,127029,ULIP,Retail Agency,,8/25/2021 0:00,-,-,Inforce,-,Logging in business not sourced by oneself
1038.1436226562073,51.93996407622742,Wife,Profession,800106.265,168901.1791,Yearly,-1791434.723,Married,Non Medical,12.000632466161823,9.968008674840744,Kanpur,Uttar Pradesh,209121,ULIP,Bancassurance,1.0646630469449148,9/3/2020 0:00,-,-,Lapse,Surrendered Reinvested Auto,Misappropriating Funds
1062.0462355993895,29.85014242718721,Wife,Agriculturist,451190.922,-25229.24811,Yearly,742758.9248,Married,Non Medical,15.75386324530304,10.030282933046315,Banaskantha,Gujarat,385120,Traditional,Retail Agency,,1/27/2023 0:00,-,-,Cancellation,Other Reason,Claims Fraud
1052.4940546844978,42.07008820554515,Son,Business,148324.7568,1661.733555,Yearly,-470119.5742,Married,Medical,14.832804734402103,10.239084522311655,Rampur,Uttar Pradesh,243701,Traditional,Retail Agency,,7/21/2022 0:00,-,-,Cancellation,Other Reason,Claims Fraud
364.2265047020302,49.18041227891592,Wife,Service,1060751.731,62549.28002,Yearly,-170509.8593,Married,Non Medical,12.639445946310872,10.170234027693166,Shivpuri,Madhya Pradesh,473775,ULIP,Bancassurance,1.1291693494910704,2/6/2023 0:00,-,-,Cancellation,Other Reason,Misrepresentation
1052.621696,60.22481536,Son,Retired,1056025.487,72809.8347,Yearly,-246739.3097,Married,Medical,9.226209121,2.962829166,DAUSA,Rajasthan,303325,ULIP,Retail Agency,,10/5/2017 0:00,4/23/2019 0:00,5/15/2019 15:03,Claim,Death Claim Repudiated,Kickback
1276.4520785972682,41.642366041259365,Husband,Business,50286.5192,975270.972,Yearly,7382896.65,Married,Non Medical,9.729978402570907,10.092285352421005,Panipat,Haryana,132103,Pension,Bancassurance,0.9393803770616964,12/6/2022 0:00,-,-,Cancellation,Other Reason,Misselling 
829.7817391895043,3.0,Spouse,Service,1949791,10577,Single,8568057,widowed,Medical,16.0,7.0,Burdwan,Uttar Pradesh,208574,Pension,Retail Agency,1.103737623,02/11/2018 0:00,-,-,Active,Paid-Up,No Fraud
1034.233021,51.73235638,Wife,Service,1463873.202,158747.4576,Yearly,4332489.285,Married,Medical,12.22664177,9.992380339,PANCHASAYAR,West Bengal,700094,ULIP,Bancassurance,0.914798655,10/27/2022 0:00,-,-,Inforce,-,Signature Forgery
608.2062871255014,45.87225992707116,Spouse,Service,590926.5535,17786.95948,Yearly,570569.5131,Married,Non Medical,10.649218437631053,10.09952861267054,Mahasamund,Chhattisgarh,493445,Traditional,Bancassurance,0.9056755515024371,2/8/2023 0:00,-,-,Cancellation,Other Reason,Misrepresentation
1175.58244,42.13232479,Wife,Business,1608862.693,185160.8827,Half yearly,331539.631,Married,Medical,36.21853274,9.97472392,BHAVNAGAR,Gujarat,364002,Traditional,Retail Agency,,1/12/2023 0:00,-,-,Cancellation,Other Reason,Impersonation
381.3199839999544,55.86448870566402,Wife,Service,360020.2698,70371.77646,Yearly,-454995.7877,Married,Medical,11.029163672799529,9.917833029573249,NOWGONG,Assam,782141,ULIP,Bancassurance,0.982631415966612,3/24/2023 0:00,-,-,Cancellation,Other Reason,Misrepresentation
1206.230668,41.63142361,Wife,Business,1701048.341,184527.1553,Half yearly,787435.7232,Married,Medical,36.9620265,10.00100563,BHAVNAGAR,Gujarat,364002,Traditional,Retail Agency,,1/12/2023 0:00,-,-,Cancellation,Other Reason,Impersonation
1022.504948,60.38955706,Son,Retired,1102545.136,120849.4603,Yearly,-62101.04379,Married,Medical,10.058776,3.000514233,DAUSA,Rajasthan,303325,ULIP,Retail Agency,,10/5/2017 0:00,4/23/2019 0:00,5/15/2019 15:03,Claim,Death Claim Repudiated,Kickback
1048.546026,42.90294008,Father,Profession,189368.1093,-38304.35681,Yearly,631709.2027,Married,Non Medical,10.10483183,9.994415033,PARGANAS  NORTH,West Bengal,743165,Traditional,Retail Agency,,9/28/2022 0:00,-,-,Cancellation,Other Reason,Misselling 
1013.296965,41.88992692,Spouse,Agriculturist,107542.6529,-3545.998863,Yearly,-411829.4954,Married,Non Medical,9.472338603,9.987533559,Vishakapatnam,Andhra Pradesh,531027,Traditional,Retail Agency,,-,-,-,Cancellation,Other Reason,Claims Fraud
1164.927399,12.5831508,Spouse,Business,95340.67852,85391.12478,Yearly,-1531408.887,Married,Non Medical,11.68476381,10.00451364,Amritsar,Punjab,143003,Traditional,Institutional Alliance,,3/3/2022 0:00,-,-,Cancellation,Other Reason,Misselling 
1024.3583443040404,27.63043446883537,Mother,Business,475000,5000,Yearly,225000,Married,Non Medical,15.081462249872102,9.993684902414088,BIRBHUM,West Bengal,731220,Traditional,Retail Agency,,4/17/2023 0:00,-,-,Cancellation,Other Reason,Claims Fraud
1082.0,33.0,Brother,Service,100000,9033.78,Yearly,350000,Married,Non Medical,15.0,10.0,CALCUTTA,West Bengal,700034,Traditional,Retail Agency,,2/24/2015 0:00,-,-,Inforce,-,Agent Dual Pan Card
1009.785867,60.5676446,Spouse,Retired,-175258.1279,172835.3761,Yearly,873275.0005,Married,Non Medical,15.00732809,9.987458194,BHIWANI,Haryana,127029,ULIP,Retail Agency,,8/25/2021 0:00,-,-,Inforce,-,Logging in business not sourced by oneself
1225.9264140739724,46.51804232723733,Wife,Self-Employed,861939.249,10301.69846,Yearly,87875.19173,Married,Medical,24.36093088267346,9.977487493832545,AJMER,Rajasthan,305623,Traditional,Retail Agency,,11/5/2022 0:00,-,-,Lapse, ,Claims Fraud
1308.164565364894,20.24094126675389,Son,Business,224367.7975,12729.19034,Yearly,-37044.71124,Single,Non Medical,10.329702416016351,9.9989701373418,Guna,Madhya Pradesh,473001,Variable,Bancassurance,6.906337239525245,3/20/2013 0:00,-,-,Maturity,Disinvested Unpaid,Misselling 
953.0419932,61.4020291,Spouse,Retired,-13458.3426,181377.6004,Yearly,-1168698.915,Married,Non Medical,14.53850467,10.00818738,BHIWANI,Haryana,127029,ULIP,Retail Agency,,8/25/2021 0:00,-,-,Inforce,-,Logging in business not sourced by oneself
67.815155707668,29.32266000646903,Mother,Service,1792684.171,203237.5069,Yearly,529716.2074,Married,Non Medical,12.44335435763274,9.9109594515532,Sonipat,Haryana,131402,ULIP,Bancassurance,1.0937520511242875,8/23/2021 0:00,-,-,Cancellation,Other Reason,Misrepresentation
1109.47088,37.03656582,Wife,Army,4217562.964,585060.3851,Yearly,2264285.493,Married,Non Medical,29.34879745,9.974203659,MADURAI,Tamil Nadu,625107,ULIP,Bancassurance,0.967006061,2/28/2022 0:00,-,-,Lapse,Surrendered Reinvested Auto,Signature Forgery
1261.260146,48.92251,Son,Business,1621798.99,171887.903,Yearly,-1389220.03,Married,Non Medical,25.87724159,10.09478676,MIDNAPUR,West Bengal,721101,Traditional,Institutional Alliance,,3/31/2023 0:00,-,-,Inforce,-,Signature Forgery
1091.0832483483746,36.49806854876631,Son,Service," 6,000,000 "," 600,000 ",Yearly," 3,000,000 ",Married,Non Medical,9.208154523834107,9.94256124219409,Bhiwani,Haryana,127310,ULIP,Bancassurance,1.1640118936368362,09-04-2021,-,-,Cancellation,Other Reason,Document Tampering
1082.465105,32.15185258,Brother,Service,128990.2608,23192.01617,Yearly,478896.5994,Married,Non Medical,14.76855801,10.00430339,CALCUTTA,West Bengal,700034,Traditional,Retail Agency,,2/24/2015 0:00,-,-,Inforce,-,Agent Dual Pan Card
1288.5898488584455,49.381653363576284,Husband,Housewife,554723.1001,43624.63158,Yearly,153214.6783,Married,Medical,15.63765525622993,10.402937383216898,Badaun,Uttar Pradesh,243635,Traditional,Retail Agency,,9/15/2023 0:00,-,-,Cancellation,Other Reason,Claims Fraud
1109.47088,37.03656582,Wife,Army,4217562.964,585060.3851,Yearly,2264285.493,Married,Non Medical,29.34879745,9.974203659,MADURAI,Tamil Nadu,625107,ULIP,Bancassurance,0.967006061,2/28/2022 0:00,-,-,Lapse,Surrendered Reinvested Auto,Signature Forgery
1281.156857,41.61719591,Husband,Business,80480.12033,993514.5857,Yearly,7300954.175,Married,Non Medical,9.765797902,9.99051735,Panipat,Haryana,132103,Pension,Bancassurance,0.956330771,12/6/2022 0:00,-,-,Cancellation,Other Reason,Misselling 
1306.181666321851,49.271862896362805,Husband,Housewife,463708.001,62432.50639,Yearly,206621.5492,Married,Medical,15.982519464140761,9.847409141877323,Badaun,Uttar Pradesh,243635,Traditional,Retail Agency,,9/15/2023 0:00,-,-,Cancellation,Other Reason,Claims Fraud
992.989222729261,67.9747828116353,Son,Profession,0,500000,Yearly,3000000,Married,Non Medical,10.120892813760864,9.939358334709626,Indore,Madhya Pradesh,452001,ULIP,Retail Agency,,2/28/2022 0:00,-,-,Cancellation,Other Reason,Impersonation
1007.8981835311404,41.76232427662388,Spouse,Agriculturist,169427.8078,17040.94707,Yearly,316685.1374,Married,Non Medical,9.853999420809629,9.99752342663312,Vishakapatnam,Andhra Pradesh,531027,Traditional,Retail Agency,,-,-,-,Cancellation,Other Reason,Claims Fraud
472.019303114003,9.0,Father,Student,2031508,22311,Half yearly,1737230,Married,Non Medical,36.0,15.0,RANCHI,Madhya Pradesh,572671,Variable,Bancassurance,1.0723969759417955,02/04/2029 0:00,-,-,Lapsed,Paid-Up,No Fraud
132.4783049146637,45.95924528332616,Husband,Service,400000,72263.84,Yearly,1200000,Married,Non Medical,7.137333484590672,10.079210092642327,Dhar,Madhya Pradesh,454001,Traditional,Retail Agency,,5/25/2023 0:00,-,-,Cancellation,Other Reason,Misrepresentation
1024.365409,47.996295,Wife,Self-Employed,25668.23009,59804.87788,Yearly,590683.6198,Married,Non Medical,9.725769207,9.815771909,BULAND SHAHAR,Uttar Pradesh,202398,Traditional,Retail Agency,,3/30/2023 0:00,-,-,Cancellation,Other Reason,Impersonation
1081.5011275610038,34.259787597792695,Brother,Service,70862.03195,8447.224409,Yearly,1879598.388,Married,Non Medical,15.799838101450435,10.246089689933303,CALCUTTA,West Bengal,700034,Traditional,Retail Agency,,2/24/2015 0:00,-,-,Inforce,-,Agent Dual Pan Card
1087.7000621248164,33.464233861454815,Brother,Service,100000,9033.78,Yearly,350000,Married,Non Medical,15.07267499824837,10.057561434981857,CALCUTTA,West Bengal,700034,Traditional,Retail Agency,,2/24/2015 0:00,-,-,Inforce,-,Agent Dual Pan Card
1010.3341935864737,66.71174282147794,Son,Profession,0,500000,Yearly,3000000,Married,Non Medical,9.842449525757285,10.213941076139509,Indore,Madhya Pradesh,452001,ULIP,Retail Agency,,2/28/2022 0:00,-,-,Cancellation,Other Reason,Impersonation
1090.0,43.0,Wife,Service,600000,19700.34,Yearly,840000,Married,Non Medical,10.0,10.0,Palghat,Kerala,679502,Traditional,Bancassurance,1.0,4/19/2022 0:00,-,-,Withdrawal,Free Look Cancellation,Misselling 
1053.4544169113028,31.600433976540685,Brother,Service,128990.2608,23192.01617,Yearly,478896.5994,Married,Non Medical,14.401536376642236,10.036667028511774,CALCUTTA,West Bengal,700034,Traditional,Retail Agency,,2/24/2015 0:00,-,-,Inforce,-,Agent Dual Pan Card
1169.0,37.0,Wife,Business,840000,104500,Yearly,480000,Married,Non Medical,15.0,10.0,NORTH TRIPURA,Tripura,799250,Traditional,Institutional Alliance,,1/28/2022 0:00,-,-,Cancellation,Other Reason,Unauthorized activity
1058.208747202953,61.23039643605807,Spouse,Retired,-206246.5256,161492.2081,Yearly,1101886.505,Married,Non Medical,15.302912066642742,9.74096070089512,BHIWANI,Haryana,127029,ULIP,Retail Agency,,8/25/2021 0:00,-,-,Inforce,-,Logging in business not sourced by oneself
1280.616639117313,45.15536576740504,Wife,Agriculturist,401397.0596,50411.09747,Quarterly,-890760.5135,Married,Medical,15.102783099423055,10.055479952401924,RAMPUR,Uttar Pradesh,244921,Traditional,Retail Agency,,10/11/2022 0:00,-,-,Cancellation,Other Reason,Impersonation
1021.8379325523897,60.041192122537645,Son,Retired,-210278.123,323923.145,Yearly,-1422644.426,widowed,Non Medical,11.441426242585852,9.912640447268982,JODHPUR,Rajasthan,342008,ULIP,Retail Agency,,12/31/2021 0:00,-,-,Lapse,Surrendered Reinvested Auto,Misappropriating Funds
977.150073,60.83322154,Spouse,Retired,-41456.66255,178917.0539,Yearly,835166.2116,Married,Non Medical,15.51240255,9.988921565,BHIWANI,Haryana,127029,ULIP,Retail Agency,,8/25/2021 0:00,-,-,Inforce,-,Logging in business not sourced by oneself
1169.0192761498708,37.18033777101463,Wife,Business,840000,104500,Yearly,480000,Married,Non Medical,14.675396769665657,10.10280303075552,NORTH TRIPURA,Tripura,799250,Traditional,Institutional Alliance,,1/28/2022 0:00,-,-,Cancellation,Other Reason,Unauthorized activity
1033.0,42.0,Son,Business,200000,5000,Yearly,300000,Married,Medical,15.0,10.0,Rampur,Uttar Pradesh,243701,Traditional,Retail Agency,,7/21/2022 0:00,-,-,Cancellation,Other Reason,Claims Fraud
1310.898668,47.99443188,Spouse,Service,168240.6011,4294.753761,Yearly,-1416319.339,Married,Non Medical,10.2188885,10.00787357,DARRONG,Assam,784147,Traditional,Bancassurance,1.077845026,3/12/2015 0:00,11/11/2015 0:00,4/20/2016 13:21,Claim,Death Claim Paid,Claims Fraud
963.7985883,70.18379409,Son,Profession,21774.99839,3037845.837,Yearly,3712205.613,Married,Non Medical,10.87070031,9.983151622,Sirsa,Haryana,125055,ULIP,Bancassurance,0.978325106,11/17/2021 0:00,-,-,Cancellation,Other Reason,Misselling 
1082.465105,32.15185258,Brother,Service,128990.2608,23192.01617,Yearly,478896.5994,Married,Non Medical,14.76855801,10.00430339,CALCUTTA,West Bengal,700034,Traditional,Retail Agency,,2/24/2015 0:00,-,-,Inforce,-,Agent Dual Pan Card
1032.626581,61.59442894,Son,Retired,949446.2006,107205.2548,Yearly,3488743.815,Married,Medical,10.7204547,2.96151372,DAUSA,Rajasthan,303325,ULIP,Retail Agency,,10/5/2017 0:00,4/23/2019 0:00,5/15/2019 15:03,Claim,Death Claim Repudiated,Kickback
1036.395516224524,60.48006878326406,Spouse,Retired,-175258.1279,172835.3761,Yearly,873275.0005,Married,Non Medical,15.71010158958303,10.104089847055658,BHIWANI,Haryana,127029,ULIP,Retail Agency,,8/25/2021 0:00,-,-,Inforce,-,Logging in business not sourced by oneself
938.4701247540232,45.765559397533636,Husband,Service,-34484.44773,83671.14601,Yearly,372336.5202,Married,Non Medical,9.994869326833259,10.02349541836326,Thane,Maharashtra,401304,ULIP,Retail Agency,,3/3/2021 0:00,-,-,Inforce,-,Misappropriating Funds
1098.4557422663224,35.76175785145414,Wife,Army,4200000,600000,Yearly,2400000,Married,Non Medical,29.31907847128793,10.02782724342052,MADURAI,Tamil Nadu,625107,ULIP,Bancassurance,0.9238461973960516,2/28/2022 0:00,-,-,Lapse,Surrendered Reinvested Auto,Signature Forgery
982.7836664545468,61.63584999922358,Spouse,Retired,3083.620995,189336.9417,Yearly,1363278.379,Married,Non Medical,15.525786178090714,10.036990506376004,BHIWANI,Haryana,127029,ULIP,Retail Agency,,8/25/2021 0:00,-,-,Inforce,-,Logging in business not sourced by oneself
1078.6787670430724,50.98848658605318,Wife,Profession,932273.239,73435.19615,Yearly,2764959.046,Married,Non Medical,13.271478246572842,10.055573737740904,Kanpur,Uttar Pradesh,209121,ULIP,Bancassurance,0.9374294402040272,9/3/2020 0:00,-,-,Lapse,Surrendered Reinvested Auto,Misappropriating Funds
